Substation Latitude,Substation Longitude,Number,Sub Name,Name,Area Name,Nom kV,PU Volt,Volt (kV),Angle (Deg),Load MW,Load Mvar,Gen MW,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Area Num,Zone Num
29.464,-98.6526,120307,LACKLAND A F B 11,LACKLAND A F B 11 1,South Central,69,1.0134,69.925,-0.62,9.6,1.05,,,,0,0,6,1
29.5518,-98.779,120308,HELOTES 11,HELOTES 11 1,South Central,69,1.01908,70.317,0.14,5.2,1.8,,,,0,0,6,1
29.4871,-98.6709,120309,LACKLAND A F B 12,LACKLAND A F B 12 1,South Central,138,1.0158,140.18,3.18,,,,,,0,0,6,1
29.4871,-98.6709,120310,LACKLAND A F B 12,LACKLAND A F B 12 2,South Central,69,1.01513,70.044,-0.3,54.6,19,,,,0,0,6,1
29.5098,-98.6151,120311,SAN ANTONIO 28,SAN ANTONIO 28 1,South Central,138,1.02702,141.729,-0.18,,,,,,0,0,6,1
29.5098,-98.6151,120312,SAN ANTONIO 28,SAN ANTONIO 28 2,South Central,69,1.0051,69.352,-1.62,54.6,10.8,,,,0,0,6,1
29.5098,-98.6151,120313,SAN ANTONIO 28,SAN ANTONIO 28 3,South Central,13.8,1.02025,14.079,-0.63,,,,,,0,0,6,1
29.5098,-98.6151,120314,SAN ANTONIO 28,SAN ANTONIO 28 4,South Central,1,1.02025,1.02,-0.63,,,,,,0,0,6,1
29.5336,-98.695,120315,HELOTES 12,HELOTES 12 1,South Central,138,1.02707,141.735,1.13,,,,,,0,0,6,1
29.5336,-98.695,120316,HELOTES 12,HELOTES 12 2,South Central,69,1.01764,70.217,-0.16,43.5,15.7,,,,0,0,6,1
29.5631,-98.6502,120317,HELOTES 13,HELOTES 13 1,South Central,138,1.02819,141.89,-0.08,,,,,,0,0,6,1
29.5631,-98.6502,120318,HELOTES 13,HELOTES 13 2,South Central,69,1.01947,70.344,-2.7,51.8,17.2,,,,0,0,6,1
29.5257,-98.6532,120319,HELOTES 14,HELOTES 14 1,South Central,138,1.03116,142.3,0.35,,,,,148.97,0,0,6,1
29.5257,-98.6532,120320,HELOTES 14,HELOTES 14 2,South Central,69,1.01645,70.135,-0.53,43,12.5,,,,0,0,6,1
29.5049,-98.6863,120321,HELOTES 15,HELOTES 15 1,South Central,138,1.02384,141.29,1.29,,,,,,0,0,6,1
29.5049,-98.6863,120322,HELOTES 15,HELOTES 15 2,South Central,69,1.01698,70.171,-0.12,35.6,10.3,,,,0,0,6,1
29.475,-98.6179,120323,LACKLAND A F B 13,LACKLAND A F B 13 1,South Central,69,1.01542,70.064,-0.94,23.9,5.4,,,,0,0,6,1
29.4097,-98.4654,120324,SAN ANTONIO 29,SAN ANTONIO 29 1,South Central,69,1.01179,69.814,0.65,30.3,8,,,,0,0,6,1
29.4349,-98.4582,120325,SAN ANTONIO 30,SAN ANTONIO 30 1,South Central,69,1.01364,69.941,-0.01,9.1,1.28,,,,0,0,6,1
29.3712,-98.4601,120326,SAN ANTONIO 31,SAN ANTONIO 31 1,South Central,138,1.02518,141.474,4.74,,,,,,0,0,6,1
29.3712,-98.4601,120327,SAN ANTONIO 31,SAN ANTONIO 31 2,South Central,69,1.02033,70.403,1.83,25.5,2.71,,,,0,0,6,1
29.4018,-98.405,120328,SAN ANTONIO 32,SAN ANTONIO 32 1,South Central,138,1.02494,141.442,4.31,,,,,,0,0,6,1
29.4018,-98.405,120329,SAN ANTONIO 32,SAN ANTONIO 32 2,South Central,69,1.02014,70.389,1.07,34.9,11.6,,,,0,0,6,1
29.3209,-98.4176,120330,ELMENDORF 8,ELMENDORF 8 1,South Central,138,1.02811,141.88,5.37,,,,,,0,0,6,1
29.3209,-98.4176,120331,ELMENDORF 8,ELMENDORF 8 2,South Central,69,1.02385,70.646,2.33,43.9,6.47,,,,0,0,6,1
29.3843,-98.3608,120332,CONVERSE 1,CONVERSE 1 1,South Central,69,1.02006,70.384,1.31,23.4,5.8,,,,0,0,6,1
29.3925,-98.4498,120333,SAN ANTONIO 33,SAN ANTONIO 33 1,South Central,69,1.01535,70.059,1.15,27.9,8.9,,,,0,0,6,1
29.3777,-98.4554,120334,SAN ANTONIO 34,SAN ANTONIO 34 1,South Central,69,1.01794,70.238,1.49,20,5.7,,,,0,0,6,1
29.2959,-98.357,120335,ELMENDORF 9,ELMENDORF 9 1,South Central,69,1.02319,70.6,2,6.9,0.83,,,,0,0,6,1
29.3631,-98.4249,120336,SAN ANTONIO 35,SAN ANTONIO 35 1,South Central,138,1.02484,141.427,4.6,,,,,,0,0,6,1
29.3631,-98.4249,120337,SAN ANTONIO 35,SAN ANTONIO 35 2,South Central,69,1.02391,70.65,2.8,44,10.8,,,,0,0,6,1
29.4341,-98.4027,120338,CONVERSE 2,CONVERSE 2 1,South Central,138,1.01654,140.283,2.71,,,,,,0,0,6,1
29.4341,-98.4027,120339,CONVERSE 2,CONVERSE 2 2,South Central,69,1.01421,69.98,-0.34,62,20.7,,,,0,0,6,1
29.4308,-98.4535,120340,SAN ANTONIO 36,SAN ANTONIO 36 1,South Central,138,1.02002,140.762,3.57,,,,,,0,0,6,1
29.4308,-98.4535,120341,SAN ANTONIO 36,SAN ANTONIO 36 2,South Central,69,1.01338,69.923,0.47,74.1,22.3,,,,0,0,6,1
29.4182,-98.4888,120342,SAN ANTONIO 37,SAN ANTONIO 37 1,South Central,69,1.01476,70.019,0.05,17.4,5.1,,,,0,0,6,1
29.3769,-98.2836,120343,ADKINS 3,ADKINS 3 1,South Central,69,1.0149,70.028,-0.34,10.3,2.94,,,,0,0,6,1
29.4745,-98.1998,120344,SAINT HEDWIG 2,SAINT HEDWIG 2 1,South Central,69,1.01219,69.841,-1.65,6.7,1.35,,,,0,0,6,1
29.3837,-98.2494,120345,ADKINS 4,ADKINS 4 1,South Central,69,1.01457,70.005,-1.24,6.8,2.18,,,,0,0,6,1
29.435,-98.0944,120346,LA VERNIA 2,LA VERNIA 2 1,South Central,69,1.0309,71.132,-4.13,5.3,0.9,,,,0,0,6,1
29.4073,-98.195,120347,SAINT HEDWIG 3,SAINT HEDWIG 3 1,South Central,69,1.01766,70.219,-2.21,6.2,0.68,,,,0,0,6,1
29.3129,-98.2904,120348,ADKINS 5,ADKINS 5 1,South Central,69,1.01797,70.24,0.52,6,1.35,,,,0,0,6,1
29.4639,-98.2413,120349,SAINT HEDWIG 4,SAINT HEDWIG 4 1,South Central,69,1.00974,69.672,-1.01,2.26,0.45,,,,0,0,6,1
29.3798,-98.006,120350,SUTHERLAND SPRINGS 2,SUTHERLAND SPRINGS 2 1,South Central,69,1.03575,71.467,-5.32,0.65,0.23,,,,0,0,6,1
29.6957,-98.4908,120351,BULVERDE 6,BULVERDE 6 1,South Central,345,1.0336,356.593,6.32,,,,,86.54,0,0,6,1
29.6957,-98.4908,120352,BULVERDE 6,BULVERDE 6 2,South Central,138,1.02604,141.594,3.47,,,,,,0,0,6,1
29.6957,-98.4908,120353,BULVERDE 6,BULVERDE 6 3,South Central,69,1.04116,71.84,-3,21.1,4.5,,,,0,0,6,1
29.6957,-98.4908,120354,BULVERDE 6,BULVERDE 6 4,South Central,13.8,1.03071,14.224,1.19,,,,,,0,0,6,1
29.6957,-98.4908,120355,BULVERDE 6,BULVERDE 6 5,South Central,1,1.03071,1.031,1.19,,,,,,0,0,6,1
29.6515,-98.4364,120356,BULVERDE 7,BULVERDE 7 1,South Central,138,1.0178,140.456,2.03,68.1,40.7,,,,0,0,6,1
29.6515,-98.4364,120357,BULVERDE 7,BULVERDE 7 2,South Central,69,1.01882,70.299,-3.16,20.9,5.4,,,,0,0,6,1
29.6515,-98.4364,120358,BULVERDE 7,BULVERDE 7 3,South Central,18,1.01779,18.32,0.44,,,,,,0,0,6,1
29.6515,-98.4364,120359,BULVERDE 7,BULVERDE 7 4,South Central,1,1.01779,1.018,0.44,,,,,,0,0,6,1
29.6363,-98.4356,120360,BULVERDE 8,BULVERDE 8 1,South Central,69,1.01297,69.895,-3.11,18.2,5.5,,,,0,0,6,1
29.6723,-98.4939,120361,BULVERDE 9,BULVERDE 9 1,South Central,69,1.04289,71.959,-3.07,16.7,1.88,,,44.7,0,0,6,1
29.6527,-98.4921,120362,BULVERDE 10,BULVERDE 10 1,South Central,69,1.03102,71.14,-2.42,11.9,1.95,,,,0,0,6,1
29.6114,-98.4868,120363,SAN ANTONIO 38,SAN ANTONIO 38 1,South Central,138,1.01682,140.321,1.2,,,,,,0,0,6,1
29.6114,-98.4868,120364,SAN ANTONIO 38,SAN ANTONIO 38 2,South Central,69,1.02455,70.694,-1.74,37.8,5,,,,0,0,6,1
29.69,-98.4443,120365,BULVERDE 11,BULVERDE 11 1,South Central,69,1.04307,71.971,-3.86,28.3,9.1,,,81.22,0,0,6,1
29.6298,-98.4976,120366,BULVERDE 12,BULVERDE 12 1,South Central,69,1.01822,70.257,-2.17,26.3,3.98,,,,0,0,6,1
29.6585,-98.4543,120367,BULVERDE 13,BULVERDE 13 1,South Central,69,1.03143,71.168,-3.5,18.8,4.07,,,,0,0,6,1
29.5274,-98.4995,120368,SAN ANTONIO 39,SAN ANTONIO 39 1,South Central,69,1.00234,69.161,-1.3,23.4,7.6,,,,0,0,6,1
29.5444,-98.5058,120369,SAN ANTONIO 40,SAN ANTONIO 40 1,South Central,138,1.01176,139.624,0.54,,,,,,0,0,6,1
29.5444,-98.5058,120370,SAN ANTONIO 40,SAN ANTONIO 40 2,South Central,69,1.00873,69.603,-0.82,38.1,7.3,,,,0,0,6,1
29.5211,-98.5767,120371,SAN ANTONIO 41,SAN ANTONIO 41 1,South Central,138,1.0251,141.463,-1.24,,,,,,0,0,6,1
29.5211,-98.5767,120372,SAN ANTONIO 41,SAN ANTONIO 41 2,South Central,69,1.03794,71.618,-2.79,29.8,5.9,,,,0,0,6,1
29.5416,-98.5899,120373,SAN ANTONIO 42,SAN ANTONIO 42 1,South Central,69,1.00554,69.383,-1.73,18.2,5.8,,,,0,0,6,1
29.5608,-98.598,120374,SAN ANTONIO 43,SAN ANTONIO 43 1,South Central,138,1.0107,139.477,0.13,,,,,,0,0,6,1
29.5608,-98.598,120375,SAN ANTONIO 43,SAN ANTONIO 43 2,South Central,69,1.00582,69.401,-1.46,30.5,10.1,,,,0,0,6,1
29.5821,-98.5639,120376,SAN ANTONIO 44,SAN ANTONIO 44 1,South Central,69,1.01809,70.248,-2.8,24.6,6.4,,,,0,0,6,1
29.5889,-98.6121,120377,HELOTES 16,HELOTES 16 1,South Central,69,1.01624,70.121,-2.75,14.4,3.89,,,,0,0,6,1
29.6079,-98.5336,120378,SAN ANTONIO 45,SAN ANTONIO 45 1,South Central,69,1.01455,70.004,-2.29,17.3,3.8,,,,0,0,6,1
29.5898,-98.5212,120379,SAN ANTONIO 46,SAN ANTONIO 46 1,South Central,69,1.01148,69.792,-1.49,19.1,5.7,,,,0,0,6,1
29.5758,-98.5246,120380,SAN ANTONIO 47,SAN ANTONIO 47 1,South Central,138,1.0136,139.877,0.79,,,,,,0,0,6,1
29.5758,-98.5246,120381,SAN ANTONIO 47,SAN ANTONIO 47 2,South Central,69,1.01208,69.834,-1.01,20.5,5.9,,,,0,0,6,1
29.5623,-98.5472,120382,SAN ANTONIO 48,SAN ANTONIO 48 1,South Central,69,1.02653,70.831,-3.05,21.4,1.58,,,,0,0,6,1
29.545,-98.564,120383,SAN ANTONIO 49,SAN ANTONIO 49 1,South Central,69,1.04414,72.046,-3.47,29.3,8.3,,,144.78,0,0,6,1
29.5446,-98.5275,120384,SAN ANTONIO 50,SAN ANTONIO 50 1,South Central,69,1.00966,69.666,-0.97,17.8,1.65,,,,0,0,6,1
29.5816,-98.4988,120385,SAN ANTONIO 51,SAN ANTONIO 51 1,South Central,69,1.01688,70.165,-2.61,14.2,4.25,,,,0,0,6,1
29.5226,-98.5412,120386,SAN ANTONIO 52,SAN ANTONIO 52 1,South Central,69,1.01022,69.705,-0.91,24,6.5,,,,0,0,6,1
29.5091,-98.3768,120387,CONVERSE 3,CONVERSE 3 1,South Central,69,1.01379,69.951,-2.3,36.6,6.5,,,,0,0,6,1
29.4685,-98.3691,120388,CONVERSE 4,CONVERSE 4 1,South Central,69,1.0427,71.947,-2.36,35.8,1.2,,,243.76,0,0,6,1
29.488,-98.3202,120389,CONVERSE 5,CONVERSE 5 1,South Central,69,1.01392,69.96,-0.74,23.4,6.4,,,,0,0,6,1
29.5198,-98.3081,120390,UNIVERSAL CITY 10,UNIVERSAL CITY 10 1,South Central,138,1.01043,139.44,1.11,,,,,,0,0,6,1
29.5198,-98.3081,120391,UNIVERSAL CITY 10,UNIVERSAL CITY 10 2,South Central,69,1.00808,69.557,-0.66,41,14.3,,,,0,0,6,1
29.4696,-98.3477,120392,CONVERSE 6,CONVERSE 6 1,South Central,69,1.02538,70.751,-1.7,30.3,9.7,,,,0,0,6,1
29.4922,-98.4171,120393,SAN ANTONIO 53,SAN ANTONIO 53 1,South Central,69,1.0153,70.056,-1.42,33.9,9.2,,,,0,0,6,1
29.5262,-98.3467,120394,UNIVERSAL CITY 11,UNIVERSAL CITY 11 1,South Central,69,1.01543,70.065,-2.1,27.9,7.4,,,,0,0,6,1
29.4756,-98.2992,120395,CONVERSE 7,CONVERSE 7 1,South Central,69,1.01504,70.038,-0.09,9,2.94,,,,0,0,6,1
29.4828,-98.3903,120396,CONVERSE 8,CONVERSE 8 1,South Central,138,1.01842,140.541,0.33,,,,,,0,0,6,1
29.4828,-98.3903,120397,CONVERSE 8,CONVERSE 8 2,South Central,69,1.02008,70.386,-1.85,83.5,21.9,,,,0,0,6,1
29.5414,-98.3537,120398,UNIVERSAL CITY 12,UNIVERSAL CITY 12 1,South Central,138,1.00942,139.3,0.26,,,,,,0,0,6,1
29.5414,-98.3537,120399,UNIVERSAL CITY 12,UNIVERSAL CITY 12 2,South Central,69,1.01961,70.353,-1.72,34,5.2,,,,0,0,6,1
29.3916,-98.5708,120400,LACKLAND A F B 14,LACKLAND A F B 14 1,South Central,69,1.01795,70.239,-0.34,31.8,7.1,,,,0,0,6,1
29.4046,-98.5491,120401,SAN ANTONIO 54,SAN ANTONIO 54 1,South Central,138,1.03773,143.206,1.89,,,,,,0,0,6,1
29.4046,-98.5491,120402,SAN ANTONIO 54,SAN ANTONIO 54 2,South Central,69,1.0222,70.532,-0.39,38.5,7.8,,,,0,0,6,1
29.3169,-98.5625,120403,LACKLAND A F B 15,LACKLAND A F B 15 1,South Central,138,1.02952,142.074,3.03,,,,,,0,0,6,1
29.3169,-98.5625,120404,LACKLAND A F B 15,LACKLAND A F B 15 2,South Central,69,1.02649,70.828,2.79,18,2.64,,,,0,0,6,1
29.3928,-98.5003,120405,SAN ANTONIO 55,SAN ANTONIO 55 1,South Central,69,1.01917,70.323,0.87,42.4,5.1,,,,0,0,6,1
29.3416,-98.5033,120406,LACKLAND A F B 16,LACKLAND A F B 16 1,South Central,138,1.03445,142.754,2.96,,,,,,0,0,6,1
29.3416,-98.5033,120407,LACKLAND A F B 16,LACKLAND A F B 16 2,South Central,69,1.02336,70.612,1.84,32.8,6.5,,,,0,0,6,1
29.3529,-98.5963,120408,LACKLAND A F B 17,LACKLAND A F B 17 1,South Central,69,1.01644,70.135,1.04,29.8,8.7,,,,0,0,6,1
29.3702,-98.5015,120409,SAN ANTONIO 56,SAN ANTONIO 56 1,South Central,69,1.0179,70.235,1.2,34.8,11.8,,,,0,0,6,1
29.3134,-98.475,120410,ELMENDORF 10,ELMENDORF 10 1,South Central,69,1.02137,70.475,2.11,4.8,1.28,,,,0,0,6,1
29.3833,-98.5255,120411,SAN ANTONIO 57,SAN ANTONIO 57 1,South Central,138,1.04067,143.612,1.98,,,,,210.89,0,0,6,1
29.3833,-98.5255,120412,SAN ANTONIO 57,SAN ANTONIO 57 2,South Central,69,1.02373,70.637,0.92,51.7,18.3,,,,0,0,6,1
29.3576,-98.5519,120413,LACKLAND A F B 18,LACKLAND A F B 18 1,South Central,69,1.01617,70.116,0.92,42.8,5.4,,,,0,0,6,1
29.3325,-98.5221,120414,LACKLAND A F B 19,LACKLAND A F B 19 1,South Central,69,1.01897,70.309,1.71,28.7,10.3,,,,0,0,6,1
29.586,-98.2916,120415,UNIVERSAL CITY 13,UNIVERSAL CITY 13 1,South Central,345,1.03086,355.646,8.95,,,,,,0,0,6,1
29.586,-98.2916,120416,UNIVERSAL CITY 13,UNIVERSAL CITY 13 2,South Central,138,1.01245,139.718,2.65,91.1,15.9,,,,0,0,6,1
29.586,-98.2916,120417,UNIVERSAL CITY 13,UNIVERSAL CITY 13 3,South Central,69,1.00659,69.454,-0.75,38.9,9.13,,,,0,0,6,1
29.6344,-98.3096,120418,UNIVERSAL CITY 14,UNIVERSAL CITY 14 1,South Central,138,1.00829,139.144,1.59,,,,,,0,0,6,1
29.6344,-98.3096,120419,UNIVERSAL CITY 14,UNIVERSAL CITY 14 2,South Central,69,1.00596,69.411,-0.91,17.4,5.3,,,,0,0,6,1
29.5745,-98.2156,120420,CIBOLO 1,CIBOLO 1 1,South Central,69,1.00559,69.385,-1.31,11.2,2.41,,,,0,0,6,1
29.6156,-98.2398,120421,CIBOLO 2,CIBOLO 2 1,South Central,69,0.99784,68.851,-1.44,18.8,5,,,,0,0,6,1
29.5458,-98.2758,120422,SCHERTZ 1,SCHERTZ 1 1,South Central,69,1.00112,69.077,-1.09,26.3,9.3,,,,0,0,6,1
29.5568,-98.3068,120423,UNIVERSAL CITY 15,UNIVERSAL CITY 15 1,South Central,69,1.00366,69.253,-0.98,28,3.54,,,,0,0,6,1
29.5191,-98.2006,120424,CIBOLO 3,CIBOLO 3 1,South Central,69,1.00986,69.68,-2.43,3.89,0.98,,,,0,0,6,1
29.6877,-98.2959,120425,CIBOLO 4,CIBOLO 4 1,South Central,69,1.01403,69.968,-2.02,5.8,0.9,,,,0,0,6,1
29.582,-98.3301,120426,UNIVERSAL CITY 16,UNIVERSAL CITY 16 1,South Central,69,1.00139,69.096,-1.19,18.8,3.16,,,,0,0,6,1
29.5837,-98.2549,120427,CIBOLO 5,CIBOLO 5 1,South Central,138,1.00613,138.846,1.79,61.9,36.3,,,,0,0,6,1
29.5837,-98.2549,120428,CIBOLO 5,CIBOLO 5 2,South Central,69,1.00297,69.205,-0.82,34.3,11.2,,,,0,0,6,1
29.5666,-98.2712,120429,SCHERTZ 2,SCHERTZ 2 1,South Central,69,1.00056,69.039,-1.26,21.8,1.2,,,,0,0,6,1
29.6084,-98.2246,120430,CIBOLO 6,CIBOLO 6 1,South Central,69,0.99699,68.792,-1.79,14.5,9.2,,,,0,0,6,1
29.6094,-98.2709,120431,CIBOLO 7,CIBOLO 7 1,South Central,69,0.99716,68.804,-1.48,39.6,15.9,,,,0,0,6,1
29.6132,-98.3282,120432,UNIVERSAL CITY 17,UNIVERSAL CITY 17 1,South Central,69,1.00198,69.137,-1.36,10.3,2.56,,,,0,0,6,1
29.3525,-98.5761,120433,LACKLAND A F B 20,LACKLAND A F B 20 1,South Central,138,1.03435,142.74,2.41,,,,,,0,0,6,1
29.3525,-98.5761,120434,LACKLAND A F B 20,LACKLAND A F B 20 2,South Central,18,1.04,18.72,3.06,,,41.1,18.38,,0,0,6,1
29.3525,-98.5761,120435,LACKLAND A F B 20,LACKLAND A F B 20 3,South Central,13.8,1.03435,14.274,2.41,,,0,0,,0,0,6,1
29.3525,-98.5761,120436,LACKLAND A F B 20,LACKLAND A F B 20 4,South Central,24,1.04,24.96,2.95,,,39.68,21.69,,0,0,6,1
29.3081,-98.3242,120437,ADKINS 6,ADKINS 6 1,South Central,345,1.04,358.8,12.49,,,,,85.92,0,0,6,1
29.3081,-98.3242,120438,ADKINS 6,ADKINS 6 2,South Central,13.8,1.0439,14.406,17.06,,,317.64,22.21,,0,0,6,1
29.3081,-98.3242,120439,ADKINS 6,ADKINS 6 3,South Central,18,1.04311,18.776,16.84,,,353.68,22.21,,0,0,6,1
29.2567,-98.3825,120440,ELMENDORF 11,ELMENDORF 11 1,South Central,345,1.04,358.8,11.79,,,,,,0,0,6,1
29.2567,-98.3825,120441,ELMENDORF 11,ELMENDORF 11 2,South Central,138,1.03183,142.392,6.6,8.9,1.13,,,,0,0,6,1
29.2567,-98.3825,120442,ELMENDORF 11,ELMENDORF 11 3,South Central,22,1.04,22.88,12.5,,,56.47,-0.7,,0,0,6,1
29.2567,-98.3825,120443,ELMENDORF 11,ELMENDORF 11 4,South Central,24,1.04,24.96,13.46,,,81.95,-0.33,,0,0,6,1
29.2567,-98.3825,120444,ELMENDORF 11,ELMENDORF 11 5,South Central,18,1.03201,18.576,15.12,,,258.86,-30.92,,0,0,6,1
29.2567,-98.3825,120445,ELMENDORF 11,ELMENDORF 11 6,South Central,13.8,1.04,14.352,13.52,,,156.57,-0.28,,0,0,6,1
29.2567,-98.3825,120446,ELMENDORF 11,ELMENDORF 11 7,South Central,13.8,1.03325,14.259,13.24,,,117.6,-30.92,,0,0,6,1
28.9276,-99.0919,120447,PEARSALL 6,PEARSALL 6 1,South,345,1.03986,358.753,13.58,,,,,0.21,0,0,4,1
28.9276,-99.0919,120448,PEARSALL 6,PEARSALL 6 2,South,138,1.0416,143.741,12.18,,,,,,0,0,4,1
28.9276,-99.0919,120449,PEARSALL 6,PEARSALL 6 3,South,13.8,1.04,14.352,14.08,,,13.89,0.06,,0,0,4,1
28.9276,-99.0919,120450,PEARSALL 6,PEARSALL 6 4,South,13.8,1.04,14.352,12.47,,,13.54,-4.53,,0,0,4,1
28.9276,-99.0919,120451,PEARSALL 6,PEARSALL 6 5,South,20,1.04,20.8,13.71,,,7.25,0.3,,0,0,4,1
28.9276,-99.0919,120452,PEARSALL 6,PEARSALL 6 6,South,18,1.04,18.72,13.78,,,7.25,0.14,,0,0,4,1
28.9276,-99.0919,120453,PEARSALL 6,PEARSALL 6 7,South,22,1.04,22.88,13.75,,,7.25,0.23,,0,0,4,1
28.9276,-99.0919,120454,PEARSALL 6,PEARSALL 6 8,South,13.8,1.04037,14.357,12.41,,,14.5,-4.73,,0,0,4,1
28.9276,-99.0919,120455,PEARSALL 6,PEARSALL 6 9,South,22,1.04,22.88,13.87,,,12.1,0.18,,0,0,4,1
28.9276,-99.0919,120456,PEARSALL 6,PEARSALL 6 10,South,13.8,1.04036,14.357,12.37,,,13.27,-5.33,,0,0,4,1
28.9276,-99.0919,120457,PEARSALL 6,PEARSALL 6 11,South,13.8,1.04,14.352,13.82,,,14.5,0.25,,0,0,4,1
28.9276,-99.0919,120458,PEARSALL 6,PEARSALL 6 12,South,13.8,1.04,14.352,12.48,,,11.25,-3.73,,0,0,4,1
28.9276,-99.0919,120459,PEARSALL 6,PEARSALL 6 13,South,18,1.04025,18.724,12.35,,,10.31,-4.84,,0,0,4,1
28.9276,-99.0919,120460,PEARSALL 6,PEARSALL 6 14,South,13.8,1.04,14.352,13.86,,,12.17,0.11,,0,0,4,1
28.9276,-99.0919,120461,PEARSALL 6,PEARSALL 6 15,South,18,1.04065,18.732,12.28,,,3.68,-2.16,,0,0,4,1
29.3081,-98.3228,120462,ADKINS 7,ADKINS 7 1,South Central,345,1.03999,358.797,12.59,,,,,,0,0,6,1
29.3081,-98.3228,120463,ADKINS 7,ADKINS 7 2,South Central,18,1.04285,18.771,16.23,,,362.3,22.21,,0,0,6,1
29.3081,-98.3228,120464,ADKINS 7,ADKINS 7 3,South Central,22,1.03999,22.88,12.59,,,0,0,,0,0,6,1
28.7045,-98.4775,120466,CHRISTINE 4,CHRISTINE 4 1,South,138,1.042,143.796,17.98,,,,,,0,0,4,1
28.7045,-98.4775,120467,CHRISTINE 4,CHRISTINE 4 2,South,20,1.03742,20.748,19.3,,,337.29,-63.48,,0,0,4,1
29.3098,-98.3203,120468,ADKINS 8,ADKINS 8 1,South Central,345,1.04,358.8,12.68,,,,,,0,0,6,1
29.3098,-98.3203,120469,ADKINS 8,ADKINS 8 2,South Central,13.8,1.03745,14.317,16.78,,,677.16,-9.12,,0,0,6,1
29.3098,-98.3203,120470,ADKINS 8,ADKINS 8 3,South Central,13.8,1.03941,14.344,14.44,,,483.07,-9.12,,0,0,6,1
29.2571,-98.384,120471,ELMENDORF 12,ELMENDORF 12 1,South Central,345,1.0404,358.937,11.81,,,,,321.48,0,0,6,1
29.2571,-98.384,120472,ELMENDORF 12,ELMENDORF 12 2,South Central,13.8,1.04,14.352,14.22,,,163.9,-1.93,,0,0,6,1
29.2571,-98.384,120473,ELMENDORF 12,ELMENDORF 12 3,South Central,13.8,1.03154,14.235,13.94,,,135.98,-30.92,,0,0,6,1
29.2571,-98.384,120474,ELMENDORF 12,ELMENDORF 12 4,South Central,13.8,1.04,14.352,13.7,,,141.47,-1.77,,0,0,6,1
29.429,-98.3433,120475,CONVERSE 9,CONVERSE 9 1,South Central,69,1.01949,70.345,-1.14,8.1,2.18,,,,0,0,6,1
29.429,-98.3433,120476,CONVERSE 9,CONVERSE 9 2,South Central,13.8,1.01949,14.069,-1.14,,,,,,0,0,6,1
29.429,-98.3433,120477,CONVERSE 9,CONVERSE 9 3,South Central,13.8,1.01949,14.069,-1.14,,,,,,0,0,6,1
29.429,-98.3433,120478,CONVERSE 9,CONVERSE 9 4,South Central,1,1.01949,1.019,-1.14,,,,,,0,0,6,1
29.429,-98.3433,120479,CONVERSE 9,CONVERSE 9 5,South Central,13.8,1.01949,14.069,-1.14,,,,,,0,0,6,1
29.429,-98.3433,120480,CONVERSE 9,CONVERSE 9 6,South Central,13.8,1.01949,14.069,-1.14,,,,,,0,0,6,1
29.429,-98.3433,120481,CONVERSE 9,CONVERSE 9 7,South Central,13.8,1.01949,14.069,-1.14,,,,,,0,0,6,1
29.3468,-98.6536,120482,LACKLAND A F B 21,LACKLAND A F B 21 1,South Central,69,1.01878,70.296,1.16,,,,,,0,0,6,1
29.3468,-98.6536,120483,LACKLAND A F B 21,LACKLAND A F B 21 2,South Central,13.2,1.01878,13.448,1.16,,,,,,0,0,6,1
29.3468,-98.6536,120484,LACKLAND A F B 21,LACKLAND A F B 21 3,South Central,13.2,1.01878,13.448,1.16,,,,,,0,0,6,1
29.3468,-98.6536,120485,LACKLAND A F B 21,LACKLAND A F B 21 4,South Central,1,1.01878,1.019,1.16,,,,,,0,0,6,1
29.3468,-98.6536,120486,LACKLAND A F B 21,LACKLAND A F B 21 5,South Central,18,1.01878,18.338,1.16,,,,,,0,0,6,1
29.3468,-98.6536,120487,LACKLAND A F B 21,LACKLAND A F B 21 6,South Central,18,1.01878,18.338,1.16,,,,,,0,0,6,1
29.3468,-98.6536,120488,LACKLAND A F B 21,LACKLAND A F B 21 7,South Central,13.8,1.01878,14.059,1.16,,,,,,0,0,6,1
29.3042,-98.4003,120489,ELMENDORF 13,ELMENDORF 13 1,South Central,69,1.02354,70.625,1.92,,,,,,0,0,6,1
29.3042,-98.4003,120490,ELMENDORF 13,ELMENDORF 13 2,South Central,24,1.02781,24.667,2.33,,,11.65,6.24,,0,0,6,1
29.2348,-100.2092,120492,BRACKETTVILLE 4,BRACKETTVILLE 4 1,West,138,1.04207,143.806,18.85,1.8,0.22,,,,0,0,3,1
29.2348,-100.2092,120493,BRACKETTVILLE 4,BRACKETTVILLE 4 2,West,13.8,1.04,14.352,19.21,,,86.09,-28.31,,0,0,3,1
29.222,-98.6692,120494,SOMERSET 3,SOMERSET 3 1,South Central,345,1.03679,357.694,10.67,,,,,,0,0,6,1
29.222,-98.6692,120495,SOMERSET 3,SOMERSET 3 2,South Central,138,1.03414,142.712,7.81,,,,,,0,0,6,1
29.222,-98.6692,120496,SOMERSET 3,SOMERSET 3 3,South Central,18,1.03679,18.662,10.67,,,,,,0,0,6,1
